EmployeeID,Wage,HiredOn,Branch#,Current status,Position,Role,AvgWorkingHours/Week,ApplicantID,ExitDate,EndDate,TenureDays,TenureMonths,AvgPerfScore,Churned,YearOfBirth,HighestEducationLevel,YearsOfRelevantExperience,PastRelevantExperience,AgeAtHire,FirstPromoDate,EverPromoted,MonthsToPromotion
5061,Minimum,2025-10-11,3,Working,part-time,Shift Lead,23.4,100753,,2026-03-14,154,5.059132720105125,86.08,0,1998,Bachelor,3,True,27,,0,
5717,Minimum,2025-10-23,3,Working,full-time,Shift Lead,44.0,107196,,2026-03-14,142,4.664914586070959,79.9,0,2007,High School,2,True,18,,0,
5614,Premium,2025-11-15,3,Working,part-time,Shift Lead,26.2,106190,,2026-03-14,119,3.9093298291721417,78.9,0,2004,Associate Degree,2,True,21,,0,
5045,Competitive,2025-11-28,3,Working,full-time,Shift Lead,47.1,100517,,2026-03-14,106,3.4822601839684624,80.35,0,2007,High School,2,True,18,,0,
5885,Competitive,2025-12-14,3,Working,part-time,Shift Lead,23.9,108918,,2026-03-14,90,2.9566360052562417,79.13,0,2006,Associate Degree,3,True,19,,0,
5210,Competitive,2025-12-25,3,Working,full-time,Shift Lead,45.9,102248,,2026-03-14,79,2.59526938239159,71.82,0,2003,High School,6,True,22,,0,
5930,Competitive,2022-10-17,3,Left,part-time,Shift Lead,26.5,109418,2025-09-11,2025-09-11,1060,34.82260183968462,93.49,1,2001,Bachelor,2,True,21,2022-12-24,1,2.2339027595269383
5178,Premium,2022-12-30,3,Left,full-time,Shift Lead,43.6,101954,2025-06-18,2025-06-18,901,29.59921156373193,86.18,1,2005,Associate Degree,4,True,17,2023-04-28,1,3.9093298291721417
5631,Minimum,2023-09-03,3,Left,part-time,Shift Lead,26.7,106364,2025-10-20,2025-10-20,778,25.558475689881732,93.63,1,2001,Bachelor,3,True,22,2023-09-19,1,0.5256241787122208
5833,Competitive,2023-04-20,3,Left,full-time,Bartender,39.0,108257,2025-03-03,2025-03-03,683,22.437582128777922,88.51,1,2005,High School,2,True,18,2023-09-17,1,4.92772667542707
5468,Competitive,2023-01-31,3,Left,full-time,Bartender,41.9,104808,2024-11-29,2024-11-29,668,21.944809461235216,81.92,1,1998,Associate Degree,3,True,25,2024-02-14,1,12.450722733245728
5043,Minimum,2022-09-02,3,Left,part-time,Bartender,23.2,100498,2024-04-27,2024-04-27,603,19.80946123521682,91.64,1,2004,Bachelor,2,True,18,2023-05-18,1,8.47568988173456
6026,Competitive,2022-05-09,3,Left,full-time,Bartender,40.3,110172,2023-11-24,2023-11-24,564,18.528252299605782,90.97,1,1992,Bachelor,2,True,30,2022-12-13,1,7.1616294349540075
5577,Premium,2024-03-05,3,Left,full-time,Bartender,41.8,105809,2025-08-22,2025-08-22,535,17.57555847568988,87.35,1,1999,High School,2,True,25,2024-06-22,1,3.5808147174770038
5308,Competitive,2021-06-05,3,Left,part-time,Bartender,22.3,103388,2022-10-31,2022-10-31,513,16.852825229960576,77.59,1,1993,Bachelor,0,False,28,2021-08-31,1,2.8580814717477003
5225,Competitive,2023-11-21,3,Left,full-time,Bartender,39.8,102361,2025-04-03,2025-04-03,499,16.392904073587385,95.52,1,2002,Bachelor,3,True,21,2024-03-14,1,3.7450722733245727
5496,Competitive,2023-02-22,3,Fired,full-time,Bartender,39.3,105104,2024-06-13,2024-06-13,477,15.670170827858081,95.31,1,2002,Bachelor,3,True,21,2023-08-24,1,6.011826544021025
5882,Competitive,2023-11-03,3,Left,part-time,Bartender,24.3,108891,2025-02-04,2025-02-04,459,15.078843626806833,88.99,1,2005,Associate Degree,4,True,18,2024-07-28,1,8.804204993429698
5836,Competitive,2021-12-27,3,Left,full-time,Bartender,38.8,108358,2023-03-19,2023-03-19,447,14.684625492772668,82.42,1,2003,Bachelor,6,True,18,2022-04-22,1,3.8107752956636003
5035,Minimum,2021-07-07,3,Left,full-time,Bartender,41.6,100367,2022-09-09,2022-09-09,429,14.09329829172142,78.45,1,1999,Associate Degree,2,True,22,2021-10-20,1,3.4494086727989486
5637,Competitive,2022-04-05,3,Left,part-time,Bartender,23.7,106410,2023-05-30,2023-05-30,420,13.797634691195794,96.26,1,2004,Bachelor,2,True,18,,0,
5361,Premium,2022-07-05,3,Left,full-time,Bartender,36.5,103811,2023-08-13,2023-08-13,404,13.272010512483574,71.87,1,2001,Associate Degree,1,True,21,2022-10-02,1,2.923784494086728
5736,Premium,2022-03-06,3,Left,full-time,Bartender,41.4,107373,2023-04-02,2023-04-02,392,12.877792378449408,80.28,1,1996,Associate Degree,2,True,26,,0,
5339,Competitive,2023-07-26,3,Left,part-time,Bartender,22.3,103680,2024-08-11,2024-08-11,382,12.54927726675427,78.93,1,2007,High School,2,True,16,,0,
5592,Competitive,2024-06-26,3,Left,full-time,Bartender,40.6,105928,2025-07-03,2025-07-03,372,12.220762155059132,73.89,1,1988,Bachelor,5,True,36,,0,
5381,Competitive,2024-08-30,3,Left,full-time,Bartender,40.2,104127,2025-08-21,2025-08-21,356,11.695137976346912,89.59,1,2004,Bachelor,2,True,20,2025-02-02,1,5.124835742444152
5377,Competitive,2022-03-15,3,Left,part-time,Bartender,23.3,104043,2023-02-22,2023-02-22,344,11.300919842312746,74.77,1,1999,Bachelor,7,True,23,,0,
5985,Minimum,2024-06-05,3,Left,full-time,Bartender,40.5,109910,2025-04-29,2025-04-29,328,10.775295663600525,89.69,1,1997,Associate Degree,2,True,27,2024-06-15,1,0.328515111695138
5847,Competitive,2021-09-22,3,Left,full-time,Bartender,38.6,108440,2022-08-09,2022-08-09,321,10.545335085413928,95.22,1,2003,Bachelor,2,True,18,2021-10-22,1,0.9855453350854139
5662,Competitive,2023-04-12,3,Left,part-time,Bartender,22.2,106697,2024-02-21,2024-02-21,315,10.348226018396845,73.64,1,2003,High School,1,True,20,,0,
5211,Premium,2024-05-25,3,Left,full-time,Server,37.9,102252,2025-03-28,2025-03-28,307,10.085413929040735,80.87,1,2002,Bachelor,0,False,22,,0,
5739,Competitive,2021-03-11,3,Left,full-time,Server,38.8,107378,2022-01-02,2022-01-02,297,9.756898817345597,84.14,1,2002,High School,2,True,19,,0,
5433,Minimum,2024-07-23,3,Left,full-time,Server,38.2,104525,2025-05-07,2025-05-07,288,9.461235216819974,81.88,1,2001,Associate Degree,4,True,23,,0,
5451,Minimum,2024-05-05,3,Left,full-time,Server,38.4,104670,2025-02-11,2025-02-11,282,9.264126149802891,90.95,1,1995,Bachelor,2,True,29,,0,
5250,Premium,2021-11-19,3,Left,part-time,Server,20.1,102656,2022-08-22,2022-08-22,276,9.067017082785808,81.56,1,2004,Bachelor,1,True,17,,0,
5342,Minimum,2025-01-21,3,Left,part-time,Server,20.5,103694,2025-10-17,2025-10-17,269,8.83705650459921,93.42,1,2003,Bachelor,2,True,22,,0,
5140,Minimum,2023-10-24,3,Left,part-time,Server,20.4,101530,2024-07-11,2024-07-11,261,8.5742444152431,81.46,1,2003,Bachelor,5,True,20,,0,
5843,Competitive,2024-12-25,3,Left,full-time,Server,38.6,108406,2025-09-07,2025-09-07,256,8.409986859395532,73.84,1,2005,Associate Degree,1,True,19,2025-01-10,1,0.5256241787122208
5922,Minimum,2021-04-02,3,Left,full-time,Server,38.7,109326,2021-12-05,2021-12-05,247,8.114323258869907,84.28,1,1997,Bachelor,1,True,24,,0,
5087,Competitive,2022-11-09,3,Left,full-time,Server,36.6,101000,2023-07-08,2023-07-08,241,7.917214191852825,82.91,1,2004,Bachelor,5,True,18,,0,
5952,Competitive,2023-04-20,3,Left,full-time,Server,37.3,109563,2023-12-13,2023-12-13,237,7.7858081471747695,82.08,1,2006,Associate Degree,2,True,17,2023-04-21,1,0.0328515111695138
5526,Minimum,2023-02-05,3,Left,part-time,Server,19.5,105328,2023-09-27,2023-09-27,234,7.687253613666228,88.7,1,1995,Bachelor,2,True,28,,0,
5391,Competitive,2024-07-12,3,Left,part-time,Server,19.1,104186,2025-02-26,2025-02-26,229,7.522996057818659,80.14,1,1996,High School,4,True,28,,0,
5461,Competitive,2022-10-23,3,Left,part-time,Server,20.3,104746,2023-06-04,2023-06-04,224,7.35873850197109,87.92,1,1996,Associate Degree,4,True,26,,0,
5914,Competitive,2025-02-19,3,Left,full-time,Server,37.7,109246,2025-09-25,2025-09-25,218,7.1616294349540075,80.24,1,1997,Bachelor,6,True,28,2025-03-22,1,1.0183968462549278
5302,Minimum,2025-03-27,3,Left,full-time,Server,38.3,103341,2025-10-28,2025-10-28,215,7.063074901445466,86.76,1,2003,Bachelor,2,True,22,,0,
5780,Competitive,2021-02-02,3,Left,full-time,Server,36.4,107815,2021-09-01,2021-09-01,211,6.931668856767411,74.06,1,2003,Bachelor,0,False,18,,0,
5974,Competitive,2022-05-31,3,Left,full-time,Server,37.3,109827,2022-12-25,2022-12-25,208,6.83311432325887,76.6,1,2004,Associate Degree,3,True,18,,0,
5181,Minimum,2022-07-07,3,Left,part-time,Server,21.5,101987,2023-01-29,2023-01-29,206,6.767411300919842,82.17,1,2002,Associate Degree,3,True,20,,0,
5450,Minimum,2024-06-25,3,Fired,part-time,Server,18.7,104660,2025-01-12,2025-01-12,201,6.603153745072273,81.47,1,2004,Bachelor,0,False,20,,0,
5857,Competitive,2024-09-07,3,Fired,part-time,Server,21.0,108498,2025-03-23,2025-03-23,197,6.471747700394218,86.98,1,2005,High School,4,True,19,,0,
5486,Competitive,2022-12-31,3,Left,full-time,Server,40.4,105020,2023-07-10,2023-07-10,191,6.274638633377135,86.72,1,1989,Bachelor,2,True,33,,0,
5587,Competitive,2021-08-26,3,Left,full-time,Server,37.3,105870,2022-03-02,2022-03-02,188,6.176084099868594,66.75,1,2000,High School,5,True,21,,0,
5488,Competitive,2021-01-10,3,Left,full-time,Server,37.4,105055,2021-07-13,2021-07-13,184,6.044678055190539,73.43,1,2004,Master,1,True,17,,0,
5695,Premium,2022-02-23,3,Left,full-time,Server,36.7,107010,2022-08-23,2022-08-23,181,5.946123521681997,90.03,1,2003,High School,4,True,19,,0,
5070,Premium,2024-12-11,3,Left,part-time,Server,19.1,100860,2025-06-07,2025-06-07,178,5.847568988173456,84.76,1,2006,Bachelor,2,True,18,,0,
5313,Minimum,2023-07-30,3,Fired,part-time,Server,19.4,103448,2024-01-20,2024-01-20,174,5.716162943495401,77.27,1,2003,High School,3,True,20,,0,
5274,Minimum,2021-08-23,3,Left,part-time,Server,18.4,102921,2022-02-09,2022-02-09,170,5.5847568988173455,77.72,1,2002,Associate Degree,2,True,19,,0,
5258,Minimum,2023-11-12,3,Left,full-time,Server,35.2,102763,2024-04-25,2024-04-25,165,5.4204993429697765,82.98,1,1998,Bachelor,2,True,25,,0,
5996,Competitive,2024-06-13,3,Left,full-time,Server,37.1,109961,2024-11-20,2024-11-20,160,5.256241787122208,65.57,1,2003,Associate Degree,0,False,21,,0,
5807,Minimum,2024-02-23,3,Left,full-time,Server,37.9,108021,2024-07-27,2024-07-27,155,5.091984231274639,86.25,1,1989,Bachelor,4,True,35,,0,
5953,Competitive,2025-05-23,3,Left,full-time,Server,40.4,109573,2025-10-21,2025-10-21,151,4.9605781865965834,95.2,1,2000,Master,3,True,25,,0,
5925,Minimum,2022-01-19,3,Left,part-time,Server,19.2,109385,2022-06-16,2022-06-16,148,4.862023653088042,91.84,1,2002,Bachelor,3,True,20,,0,
5380,Competitive,2022-04-04,3,Fired,part-time,Server,20.3,104109,2022-08-28,2022-08-28,146,4.7963206307490145,89.93,1,1998,Bachelor,2,True,24,,0,
5370,Minimum,2024-09-22,3,Fired,part-time,Server,19.3,103946,2025-02-12,2025-02-12,143,4.697766097240473,76.82,1,2001,Bachelor,5,True,23,,0,
5992,Competitive,2021-06-22,3,Fired,full-time,Server,38.1,109942,2021-11-09,2021-11-09,140,4.599211563731932,82.22,1,1995,Bachelor,2,True,26,,0,
5825,Competitive,2024-10-25,3,Left,full-time,Server,38.3,108178,2025-03-10,2025-03-10,136,4.467805519053877,81.06,1,2007,High School,2,True,17,,0,
6044,Minimum,2024-08-15,3,Fired,full-time,Server,37.7,110293,2024-12-25,2024-12-25,132,4.336399474375821,78.47,1,2004,Associate Degree,2,True,20,,0,
5903,Minimum,2022-08-20,3,Left,full-time,Server,39.4,109113,2022-12-26,2022-12-26,128,4.204993429697766,83.64,1,2001,Bachelor,2,True,21,,0,
6048,Competitive,2022-03-18,3,Left,part-time,Server,20.9,110326,2022-07-19,2022-07-19,123,4.040735873850197,71.42,1,2006,High School,2,True,16,,0,
5031,Competitive,2022-04-24,3,Left,part-time,Server,18.0,100318,2022-08-21,2022-08-21,119,3.9093298291721417,68.19,1,2003,Bachelor,6,True,19,,0,
5554,Minimum,2025-05-04,3,Left,part-time,Server,20.1,105607,2025-08-29,2025-08-29,117,3.843626806833114,84.77,1,1994,Master,1,True,31,,0,
5013,Competitive,2023-06-24,3,Fired,full-time,Server,37.8,100097,2023-10-17,2023-10-17,115,3.7779237844940865,72.65,1,2001,Bachelor,0,False,22,,0,
5848,Premium,2024-10-04,3,Left,full-time,Server,38.3,108445,2025-01-24,2025-01-24,112,3.679369250985545,66.77,1,2008,High School,1,True,16,,0,
5218,Minimum,2023-03-24,3,Left,full-time,Server,39.3,102315,2023-07-12,2023-07-12,110,3.6136662286465175,82.34,1,2000,Associate Degree,2,True,23,,0,
5040,Minimum,2021-06-24,3,Left,full-time,Server,38.5,100447,2021-10-10,2021-10-10,108,3.54796320630749,76.76,1,2005,High School,3,True,16,,0,
5658,Minimum,2024-04-06,3,Left,part-time,Server,23.8,106652,2024-07-20,2024-07-20,105,3.4494086727989486,74.61,1,2007,High School,2,True,17,,0,
5520,Minimum,2022-08-09,3,Left,part-time,Server,20.8,105270,2022-11-21,2022-11-21,104,3.416557161629435,83.33,1,1996,Bachelor,2,True,26,,0,
5677,Premium,2023-12-07,3,Left,part-time,Server,19.1,106867,2024-03-18,2024-03-18,102,3.350854139290407,74.66,1,2006,High School,2,True,17,,0,
5141,Minimum,2022-09-23,3,Left,full-time,Server Assistant,36.5,101540,2023-01-01,2023-01-01,100,3.2851511169513796,74.92,1,2001,Associate Degree,2,True,21,,0,
5940,Competitive,2021-09-17,3,Left,full-time,Server Assistant,33.7,109471,2021-12-23,2021-12-23,97,3.1865965834428382,62.01,1,2001,High School,5,True,20,,0,
5116,Minimum,2022-11-30,3,Left,full-time,Server Assistant,34.5,101251,2023-03-05,2023-03-05,95,3.1208935611038107,79.66,1,1998,Associate Degree,3,True,24,,0,
5312,Minimum,2023-12-07,3,Left,part-time,Server Assistant,17.9,103435,2024-03-08,2024-03-08,92,3.0223390275952693,67.84,1,1997,Associate Degree,1,True,26,,0,
5239,Minimum,2021-12-13,3,Left,part-time,Server Assistant,17.3,102534,2022-03-13,2022-03-13,90,2.9566360052562417,90.78,1,2003,Bachelor,3,True,18,,0,
6013,Minimum,2023-06-02,3,Left,part-time,Server Assistant,19.3,110039,2023-08-28,2023-08-28,87,2.8580814717477003,86.44,1,1995,Bachelor,2,True,28,,0,
5861,Competitive,2025-07-14,3,Left,full-time,Server Assistant,34.1,108551,2025-10-07,2025-10-07,85,2.7923784494086727,74.37,1,1996,Bachelor,0,False,29,,0,
5135,Minimum,2024-06-25,3,Left,full-time,Server Assistant,36.7,101481,2024-09-17,2024-09-17,84,2.759526938239159,80.39,1,2000,Bachelor,9,True,24,,0,
5473,Premium,2023-07-05,3,Left,full-time,Server Assistant,35.9,104854,2023-09-25,2023-09-25,82,2.6938239159001314,83.91,1,1986,Associate Degree,2,True,37,,0,
5586,Competitive,2022-03-23,3,Fired,part-time,Server Assistant,19.2,105865,2022-06-11,2022-06-11,80,2.628120893561104,76.64,1,1994,Associate Degree,2,True,28,,0,
5590,Competitive,2021-07-14,3,Left,part-time,Server Assistant,20.9,105905,2021-09-29,2021-09-29,77,2.5295663600525624,69.14,1,2004,Associate Degree,5,True,17,,0,
6010,Competitive,2025-01-14,3,Left,part-time,Server Assistant,18.1,110021,2025-03-31,2025-03-31,76,2.4967148488830486,72.22,1,2006,High School,3,True,19,,0,
5273,Competitive,2022-11-08,3,Left,full-time,Server Assistant,34.0,102912,2023-01-21,2023-01-21,74,2.431011826544021,93.75,1,2004,Bachelor,3,True,18,,0,
5712,Premium,2024-11-21,3,Left,full-time,Server Assistant,31.7,107158,2025-02-02,2025-02-02,73,2.3981603153745072,73.82,1,2000,High School,1,True,24,,0,
5908,Competitive,2022-01-19,3,Left,full-time,Server Assistant,35.3,109177,2022-03-29,2022-03-29,69,2.266754270696452,77.78,1,1998,Bachelor,0,False,24,,0,
6053,Minimum,2024-02-03,3,Left,part-time,Server Assistant,19.3,110416,2024-04-10,2024-04-10,67,2.2010512483574245,80.55,1,2004,Bachelor,2,True,20,,0,
5437,Premium,2023-05-18,3,Fired,part-time,Server Assistant,17.5,104559,2023-07-21,2023-07-21,64,2.102496714848883,77.68,1,2003,Bachelor,4,True,20,,0,
5921,Premium,2025-03-07,3,Left,part-time,Server Assistant,18.5,109321,2025-05-09,2025-05-09,63,2.0696452036793693,79.39,1,1992,Bachelor,1,True,33,,0,
5476,Premium,2022-02-01,3,Fired,full-time,Server Assistant,33.3,104873,2022-04-02,2022-04-02,60,1.9710906701708277,86.28,1,2003,Bachelor,2,True,19,,0,
5927,Premium,2022-01-10,3,Left,full-time,Server Assistant,36.3,109399,2022-03-09,2022-03-09,58,1.9053876478318001,79.71,1,1988,Bachelor,0,False,34,,0,
5720,Minimum,2023-04-21,3,Fired,full-time,Server Assistant,33.1,107219,2023-06-17,2023-06-17,57,1.8725361366622864,81.91,1,2004,Bachelor,3,True,19,,0,
5067,Minimum,2022-01-03,3,Left,part-time,Server Assistant,17.4,100832,2022-02-27,2022-02-27,55,1.8068331143232588,71.11,1,2003,High School,6,True,19,,0,
5307,Competitive,2023-02-24,3,Left,part-time,Server Assistant,18.0,103387,2023-04-16,2023-04-16,51,1.6754270696452036,73.69,1,2005,High School,3,True,18,,0,
5036,Minimum,2023-08-14,3,Left,part-time,Server Assistant,17.8,100391,2023-10-03,2023-10-03,50,1.6425755584756898,79.28,1,2000,High School,3,True,23,,0,
5701,Premium,2025-07-18,3,Left,full-time,Server Assistant,36.7,107048,2025-09-04,2025-09-04,48,1.5768725361366622,71.32,1,1999,High School,4,True,26,,0,
5724,Competitive,2021-01-08,3,Left,full-time,Server Assistant,32.8,107251,2021-02-23,2021-02-23,46,1.5111695137976346,75.97,1,2002,Master,1,True,19,,0,
5721,Minimum,2025-01-28,3,Left,full-time,Server Assistant,36.4,107232,2025-03-14,2025-03-14,45,1.4783180026281209,74.08,1,2003,Bachelor,1,True,22,,0,
5328,Minimum,2022-11-05,3,Left,part-time,Server Assistant,18.6,103580,2022-12-19,2022-12-19,44,1.445466491458607,67.78,1,2006,Associate Degree,0,False,16,,0,
5791,Minimum,2022-06-10,3,Left,part-time,Server Assistant,18.4,107866,2022-07-21,2022-07-21,41,1.3469119579500657,79.05,1,1994,Associate Degree,2,True,28,,0,
5470,Minimum,2022-12-26,3,Left,part-time,Server Assistant,22.0,104829,2023-02-04,2023-02-04,40,1.314060446780552,86.54,1,1987,Associate Degree,3,True,35,,0,
5675,Competitive,2024-11-24,3,Left,full-time,Server Assistant,33.7,106856,2025-01-01,2025-01-01,38,1.2483574244415243,68.28,1,2001,Bachelor,8,True,23,,0,
5095,Minimum,2024-03-24,3,Left,full-time,Server Assistant,35.2,101093,2024-04-27,2024-04-27,34,1.1169513797634691,73.98,1,2000,Bachelor,1,True,24,,0,
5687,Premium,2023-11-25,3,Left,full-time,Server Assistant,36.0,106955,2023-12-28,2023-12-28,33,1.0840998685939554,92.5,1,1992,Master,3,True,31,,0,
5969,Competitive,2024-06-14,3,Left,part-time,Server Assistant,17.4,109734,2024-07-16,2024-07-16,32,1.0512483574244416,83.94,1,1992,Bachelor,2,True,32,,0,
5550,Competitive,2024-04-12,3,Fired,part-time,Server Assistant,17.7,105583,2024-05-12,2024-05-12,30,0.9855453350854139,69.87,1,1999,Associate Degree,0,False,25,,0,
5299,Premium,2021-10-09,3,Left,part-time,Server Assistant,16.8,103300,2021-11-06,2021-11-06,28,0.9198423127463863,74.57,1,1999,High School,0,False,22,,0,
5057,Competitive,2024-02-03,3,Left,full-time,Server Assistant,38.2,100721,2024-02-29,2024-02-29,26,0.8541392904073587,76.26,1,1996,Master,9,True,28,,0,
5725,Competitive,2022-08-09,3,Left,full-time,Server Assistant,35.9,107265,2022-09-03,2022-09-03,25,0.8212877792378449,87.73,1,1999,Bachelor,2,True,23,,0,
5315,Competitive,2024-02-02,3,Left,full-time,Server Assistant,35.5,103465,2024-02-25,2024-02-25,23,0.7555847568988173,75.16,1,1999,High School,2,True,25,,0,
5870,Minimum,2023-07-13,3,Left,part-time,Server Assistant,16.2,108720,2023-08-03,2023-08-03,21,0.6898817345597897,78.43,1,1997,Master,0,False,26,,0,
5208,Competitive,2025-08-13,3,Left,part-time,Server Assistant,18.5,102208,2025-08-31,2025-08-31,18,0.5913272010512484,84.22,1,2002,Associate Degree,2,True,23,,0,
5096,Competitive,2024-03-16,3,Left,part-time,Server Assistant,18.5,101098,2024-04-01,2024-04-01,16,0.5256241787122208,79.52,1,2005,High School,4,True,19,,0,
5474,Minimum,2024-05-12,3,Left,full-time,Server Assistant,31.8,104862,2024-05-27,2024-05-27,15,0.49277266754270693,68.41,1,2004,Bachelor,5,True,20,,0,
5656,Competitive,2022-02-27,3,Left,full-time,Server Assistant,36.9,106632,2022-03-13,2022-03-13,14,0.45992115637319314,64.61,1,1999,Associate Degree,1,True,23,,0,
5729,Minimum,2021-04-16,3,Left,full-time,Server Assistant,35.1,107294,2021-04-28,2021-04-28,12,0.39421813403416556,87.39,1,2001,Bachelor,2,True,20,,0,
5667,Competitive,2021-07-07,3,Left,part-time,Server Assistant,18.9,106774,2021-07-18,2021-07-18,11,0.36136662286465177,71.44,1,2005,Associate Degree,2,True,16,,0,
6000,Competitive,2022-03-02,3,Left,part-time,Server Assistant,18.9,109973,2022-03-12,2022-03-12,10,0.328515111695138,65.34,1,2004,Associate Degree,1,True,18,,0,
5436,Competitive,2024-09-15,3,Fired,part-time,Server Assistant,17.6,104552,2024-09-23,2024-09-23,8,0.2628120893561104,72.24,1,2002,Bachelor,0,False,22,,0,
5188,Competitive,2023-10-16,3,Left,full-time,Host,33.8,102051,2023-10-24,2023-10-24,8,0.2628120893561104,75.69,1,2003,Associate Degree,2,True,20,,0,
5268,Premium,2023-10-19,3,Left,part-time,Host,15.0,102861,2023-10-26,2023-10-26,7,0.22996057818659657,85.11,1,2002,Associate Degree,3,True,21,,0,
5618,Competitive,2024-12-30,3,Left,full-time,Host,32.6,106233,2025-01-05,2025-01-05,6,0.19710906701708278,84.89,1,1996,Bachelor,2,True,28,,0,
5852,Competitive,2025-10-25,3,Fired,part-time,Host,16.0,108459,2025-10-30,2025-10-30,5,0.164257555847569,64.94,1,2008,High School,1,True,17,,0,
5595,Premium,2022-06-26,3,Fired,full-time,Host,31.3,105952,2022-06-30,2022-06-30,4,0.1314060446780552,71.39,1,1997,Bachelor,9,True,25,,0,
5594,Competitive,2022-11-28,3,Left,part-time,Host,15.4,105943,2022-12-01,2022-12-01,3,0.09855453350854139,85.18,1,1998,Bachelor,4,True,24,,0,
5634,Competitive,2023-12-21,3,Left,full-time,Host,32.8,106396,2023-12-24,2023-12-24,3,0.09855453350854139,71.74,1,2002,High School,2,True,21,,0,
5406,Competitive,2023-10-28,3,Left,part-time,Host,13.8,104310,2023-10-30,2023-10-30,2,0.0657030223390276,81.78,1,1993,Master,2,True,30,,0,
5678,Minimum,2021-01-20,3,Left,full-time,Host,33.8,106873,2021-01-21,2021-01-21,1,0.0328515111695138,89.26,1,2000,Bachelor,4,True,21,,0,
5318,Minimum,2022-02-24,3,Left,part-time,Host,17.2,103491,2022-02-25,2022-02-25,1,0.0328515111695138,66.98,1,1994,Bachelor,8,True,28,,0,
6017,Competitive,2021-03-12,3,Left,full-time,Host,29.2,110072,2021-03-13,2021-03-13,1,0.0328515111695138,78.82,1,2001,Bachelor,6,True,20,,0,
5028,Competitive,2023-10-31,3,Left,part-time,Host,13.4,100290,2023-10-31,2023-10-31,0,0.0,74.28,1,2000,Bachelor,5,True,23,,0,
5410,Competitive,2021-05-31,3,Left,full-time,Host,31.7,104354,2021-05-31,2021-05-31,0,0.0,83.45,1,1996,Associate Degree,3,True,25,,0,
5845,Competitive,2023-08-27,3,Left,part-time,Host,13.8,108425,2023-08-27,2023-08-27,0,0.0,69.52,1,1987,Bachelor,0,False,36,,0,
6019,Minimum,2023-10-16,4,Working,full-time,Manager,47.9,110087,,2026-03-14,880,28.90932982917214,82.24,0,2007,High School,2,True,16,2023-12-17,1,2.0367936925098555
5853,Minimum,2024-04-11,4,Working,full-time,Manager,49.1,108464,,2026-03-14,702,23.061760840998684,90.92,0,1997,Bachelor,2,True,27,2024-07-09,1,2.923784494086728
5655,Minimum,2024-07-31,4,Working,full-time,Manager,50.2,106629,,2026-03-14,591,19.415243101182654,78.02,0,2001,Bachelor,1,True,23,2025-02-14,1,6.504599211563732
5326,Minimum,2024-10-10,4,Working,full-time,Manager,49.7,103561,,2026-03-14,520,17.082785808147175,70.09,0,1998,High School,1,True,26,2025-05-22,1,7.35873850197109
5744,Minimum,2024-12-18,4,Working,full-time,Manager,50.6,107446,,2026-03-14,451,14.816031537450723,78.83,0,2001,Bachelor,6,True,23,2025-02-19,1,2.0696452036793693
5489,Competitive,2025-02-15,4,Working,full-time,Manager,51.2,105058,,2026-03-14,392,12.877792378449408,90.56,0,2004,Bachelor,4,True,21,,0,
5160,Competitive,2025-03-27,4,Working,full-time,Manager,49.9,101736,,2026-03-14,352,11.563731931668856,73.87,0,2003,Master,1,True,22,,0,
5680,Minimum,2025-05-07,4,Working,full-time,Shift Lead,45.0,106876,,2026-03-14,311,10.21681997371879,68.69,0,2004,Associate Degree,0,False,21,2025-05-27,1,0.657030223390276
5998,Minimum,2025-05-23,4,Working,part-time,Shift Lead,25.0,109967,,2026-03-14,295,9.69119579500657,70.08,0,1994,Associate Degree,1,True,31,,0,
6030,Minimum,2025-06-20,4,Working,full-time,Shift Lead,45.9,110206,,2026-03-14,267,8.771353482260183,82.96,0,2006,High School,3,True,19,,0,
5278,Minimum,2025-08-07,4,Working,part-time,Shift Lead,25.6,102956,,2026-03-14,219,7.194480946123521,82.76,0,2004,Bachelor,0,False,21,,0,
5352,Competitive,2025-09-03,4,Working,full-time,Shift Lead,44.8,103745,,2026-03-14,192,6.307490144546649,82.79,0,2004,Bachelor,1,True,21,,0,
5231,Minimum,2025-10-12,4,Working,part-time,Shift Lead,24.1,102470,,2026-03-14,153,5.026281208935611,75.95,0,1998,Master,0,False,27,,0,
5107,Competitive,2025-10-28,4,Working,full-time,Shift Lead,44.9,101189,,2026-03-14,137,4.50065703022339,89.49,0,2003,Bachelor,2,True,22,,0,
5321,Competitive,2025-11-17,4,Working,part-time,Shift Lead,25.8,103520,,2026-03-14,117,3.843626806833114,79.81,0,1991,High School,3,True,34,,0,
5255,Minimum,2025-12-03,4,Working,full-time,Shift Lead,44.7,102719,,2026-03-14,101,3.3180026281208934,80.03,0,2002,Bachelor,1,True,23,,0,
5492,Premium,2025-12-14,4,Working,part-time,Shift Lead,25.5,105074,,2026-03-14,90,2.9566360052562417,68.51,0,2000,Associate Degree,5,True,25,,0,
5075,Competitive,2025-12-28,4,Working,full-time,Shift Lead,46.4,100900,,2026-03-14,76,2.4967148488830486,75.42,0,2001,Bachelor,8,True,24,,0,
5756,Competitive,2021-08-29,4,Left,part-time,Shift Lead,25.0,107548,2024-07-21,2024-07-21,1057,34.72404730617608,81.06,1,2004,High School,2,True,17,2022-03-07,1,6.241787122207621
